openalex_id,display_name,shared_paper_count,seed_connection_count,connected_seed_professor_ids,institutions,country_codes,korea_affiliated,review_priority,example_work,review_status
A5042900446,Y B Lee,1,1,P0007,SNUH SMG-SNU Boramae Medical Center; Seoul National University Hospital,KR,yes,1,Association between intracranial arterial shear rate and neurological outcomes in acute middle cerebral artery occlusion and recanalization,needs_review
A5100434254,Sang-Hun Lee,1,1,P0007,Korea University,KR,yes,1,Association between intracranial arterial shear rate and neurological outcomes in acute middle cerebral artery occlusion and recanalization,needs_review
A5078761973,Hee‐Jung Song,1,1,P0007,Chungnam National University Hospital,KR,yes,1,Association between intracranial arterial shear rate and neurological outcomes in acute middle cerebral artery occlusion and recanalization,needs_review
A5146732745,Keun-Hwa Jung,1,1,P0007,Seoul National University Hospital,KR,yes,1,Association between intracranial arterial shear rate and neurological outcomes in acute middle cerebral artery occlusion and recanalization,needs_review
A5123869566,Taehun Kim,1,1,P0007,Sungkyunkwan University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5078502929,Junsung Byeon,1,1,P0007,Sungkyunkwan University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5124350744,Nahyun Lee,1,1,P0007,Kangwon National University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5032839289,Jungmoon Lim,1,1,P0007,Sungkyunkwan University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5049624819,Seungsub Lee,1,1,P0007,Sungkyunkwan University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5050764373,Jaeseok Kim,1,1,P0007,Sungkyunkwan University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5072927831,Sangyeon Pak,1,1,P0007,Hongik University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5121443675,Heung-Sik Kim,1,1,P0007,Kangwon National University; Korea Energy Economics Institute; Korea Institute of Energy Research,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5027440976,John Hong,1,1,P0007,Kookmin University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5006114292,SeungNam Cha,1,1,P0007,Sungkyunkwan University,KR,yes,1,Intrinsic Charge Modulation Protocol for Low‐Temperature TMDC Synthesis,needs_review
A5124455041,Wookhyun Kwon,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5124373716,Jaehong Lee,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5091405162,ByoungHak Hong,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5102182679,Myunggil Kang,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5034596702,Jinsu Jeong,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5100410190,Seung-Hwan Lee,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5032191481,Hidenobu Fukutome,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5124384838,Ken Rim,1,1,P0007,Samsung (South Korea),KR,yes,1,Gate-All-Around Technology for Sustainable AI: A Foundation for Future Logic Architectures,needs_review
A5027776996,Kwanhyeong Jo,1,1,P0007,Korea University,JP; KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5068871991,J J Kim,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5125122989,SeongJi Choi,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5100674934,Hyojung Kim,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5125249847,JaeSeon Kim,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5093406821,Yoon Namgung,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5125254157,SangCheul Oh,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5065075450,Sooyeun Lim,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5125220463,SaeByeol Choi,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5036457666,Wan-Bae KIM,1,1,P0007,Korea University Medical Center,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5125166342,Sungeun Kim,1,1,P0007,Korea University,KR,yes,1,Impact of Inflammatory Laboratory Markers on Pancreatic 18F-Fluorodeoxyglucose Uptake during Staging 18F-Fluorodeoxyglucose Positron Emission Tomography/Computed Tomography for Pancreatic and Periampullary Malignancies,needs_review
A5115450513,Changwoo Lee,1,1,P0007,Pohang Iron and Steel (South Korea); Research Institute of Industrial Science and Technology,KR,yes,1,Hot Deformation Behavior and Dynamic Recrystallization Characteristics of an Fe-24Mn Slab during Plane-Strain Compression,needs_review
A5100691803,Jae Jun Lee,1,1,P0007,Pohang Iron and Steel (South Korea); Research Institute of Industrial Science and Technology,KR,yes,1,Hot Deformation Behavior and Dynamic Recrystallization Characteristics of an Fe-24Mn Slab during Plane-Strain Compression,needs_review
A5100385622,Jong Woo Kim,1,1,P0007,Incheon National University,KR,yes,1,Explainable Multimode Process Monitoring Framework Using Deep Autoencoding Gaussian Mixture Model and Kernel Shapley Additive Explanations,needs_review
A5014131220,Hyun‐Dong Cho,1,1,P0007,Illinois College; Sunchon National University; University of Illinois Chicago,KR; US,yes,1,Protein Kinase D Regulates Kinesin‐Mediated VEGFR2 Trafficking and Influences Retinal Endothelial Permeability,needs_review
A5002991412,Bodon Jeong,1,1,P0007,Sogang University,KR,yes,1,PACMAN: Power Usage-Aware Capping and Management for All-Flash Storage Servers,needs_review
A5126153565,Hongsu Byun,1,1,P0007,Sogang University,KR,yes,1,PACMAN: Power Usage-Aware Capping and Management for All-Flash Storage Servers,needs_review
A5051456997,KyungKeun Lee,1,1,P0007,Samsung (South Korea),KR,yes,1,PACMAN: Power Usage-Aware Capping and Management for All-Flash Storage Servers,needs_review
A5114888639,Jeong‐Uk Kang,1,1,P0007,Samsung (South Korea),KR,yes,1,PACMAN: Power Usage-Aware Capping and Management for All-Flash Storage Servers,needs_review
A5126120684,Sungyong Park,1,1,P0007,Sogang University,KR,yes,1,PACMAN: Power Usage-Aware Capping and Management for All-Flash Storage Servers,needs_review
A5062010686,Yunbae Kim,1,1,P0007,Electronics and Telecommunications Research Institute,KR,yes,1,Analyzing the Effects of Raised-Cosine Tapering on WVD-CNN Detection of Pulsed Chirp Signals,needs_review
A5056128673,Jonghun Yoon,1,1,P0007,Electronics and Telecommunications Research Institute,KR,yes,1,Analyzing the Effects of Raised-Cosine Tapering on WVD-CNN Detection of Pulsed Chirp Signals,needs_review
A5111055416,Kyu Tae Byun,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5059600003,Junmin Cho,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5068852172,Inbeom Lee,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5026240804,Eun Byeol Kim,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5058553872,Dongsun Park,1,1,P0007,Kangwon National University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5126299683,Sang-Woo Han,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5077094026,Won Hyung-Sik,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5083693207,So Yeong Cheon,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5126356972,Chan Gil Kim,1,1,P0007,Konkuk University,KR,yes,1,Development of a HER1/CP2c dual-targeting biopharmaceutical for HER1-overexpressing head and neck cancer,needs_review
A5063335985,Dong-Yeol Yang,1,1,P0007,Sungkyunkwan University,KR,yes,1,A 120 GHz AiP Transmitter and Receiver with 21.5 dBm EIRP and 10 dB Noise Figure in 40-nm CMOS,needs_review
A5100628533,Jae‐Hyun Park,1,1,P0007,Samsung (South Korea); Samsung Pharm (South Korea),KR,yes,1,A 120 GHz AiP Transmitter and Receiver with 21.5 dBm EIRP and 10 dB Noise Figure in 40-nm CMOS,needs_review
A5126312004,Seung-Yeon Kim,1,1,P0007,Sungkyunkwan University,KR,yes,1,A 120 GHz AiP Transmitter and Receiver with 21.5 dBm EIRP and 10 dB Noise Figure in 40-nm CMOS,needs_review
A5002696485,Seuk-Won Kang,1,1,P0007,Sungkyunkwan University,KR,yes,1,A 120 GHz AiP Transmitter and Receiver with 21.5 dBm EIRP and 10 dB Noise Figure in 40-nm CMOS,needs_review
A5126166879,Sungho Lee,1,1,P0007,Korea Electronics Technology Institute,KR,yes,1,A 120 GHz AiP Transmitter and Receiver with 21.5 dBm EIRP and 10 dB Noise Figure in 40-nm CMOS,needs_review
A5044592357,Bo Kyung Jeon,1,1,P0007,Ewha Womans University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5072512209,S. Lee,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5074632771,C. W. Ahn,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5016076978,Sang Hyup Lee,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5104293426,Yong-Joon Lee Lee,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5126405310,Sung-Jin Hong,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5126411762,Jung-Sun Kim,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5126402150,Donghoon Choi,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5126405774,Myeong-Ki Hong,1,1,P0007,Gangnam Severance Hospital; Yonsei University,KR,yes,1,Elevated skin perfusion pressure 48 hours after endovascular therapy predicts early wound healing in chronic limb-threatening ischemia,needs_review
A5114243483,Chaemoon Im,1,1,P0007,Korea University,KR,yes,1,Generative AI-based Offline Reinforcement Learning for Trajectory Planning,needs_review
A5041027404,Junsu Kim,1,1,P0007,Korea University,KR,yes,1,Generative AI-based Offline Reinforcement Learning for Trajectory Planning,needs_review
A5060664814,Sae Hyong Park,1,1,P0007,Electronics and Telecommunications Research Institute,KR,yes,1,A Survey of Open-Source Simulators for Information-Centric Networking,needs_review
A5083695658,Seungjae Shin,1,1,P0007,Electronics and Telecommunications Research Institute,KR,yes,1,A Survey of Open-Source Simulators for Information-Centric Networking,needs_review
A5077307530,Sungtae Hong,1,1,P0007,Electronics and Telecommunications Research Institute,KR,yes,1,A Survey of Open-Source Simulators for Information-Centric Networking,needs_review
